Metric,Date,Value,Stock
Selling And Marketing Expense,2025-03-31 00:00:00,9642600000.0,ADANIPORTS.NS
General And Administrative Expense,2025-03-31 00:00:00,6495600000.0,ADANIPORTS.NS
Gross Profit,2025-03-31 00:00:00,183843800000.0,ADANIPORTS.NS
Cost Of Revenue,2025-03-31 00:00:00,120909500000.0,ADANIPORTS.NS
Total Revenue,2025-03-31 00:00:00,304753300000.0,ADANIPORTS.NS
Operating Revenue,2025-03-31 00:00:00,304753300000.0,ADANIPORTS.NS
Tax Effect Of Unusual Items,2024-03-31 00:00:00,-568870020.0,ADANIPORTS.NS
Tax Rate For Calcs,2024-03-31 00:00:00,0.1971,ADANIPORTS.NS
Normalized EBITDA,2024-03-31 00:00:00,169823200000.0,ADANIPORTS.NS
Total Unusual Items,2024-03-31 00:00:00,-2886200000.0,ADANIPORTS.NS
Total Unusual Items Excluding Goodwill,2024-03-31 00:00:00,-2886200000.0,ADANIPORTS.NS
Net Income From Continuing Operation Net Minority Interest,2024-03-31 00:00:00,85658000000.0,ADANIPORTS.NS
Reconciled Depreciation,2024-03-31 00:00:00,38884600000.0,ADANIPORTS.NS
Reconciled Cost Of Revenue,2024-03-31 00:00:00,113117900000.0,ADANIPORTS.NS
EBITDA,2024-03-31 00:00:00,166937000000.0,ADANIPORTS.NS
EBIT,2024-03-31 00:00:00,128052400000.0,ADANIPORTS.NS
Net Interest Income,2024-03-31 00:00:00,-19209500000.0,ADANIPORTS.NS
Interest Expense,2024-03-31 00:00:00,27115100000.0,ADANIPORTS.NS
Interest Income,2024-03-31 00:00:00,8601900000.0,ADANIPORTS.NS
Normalized Income,2024-03-31 00:00:00,87975329980.0,ADANIPORTS.NS
Net Income From Continuing And Discontinued Operation,2024-03-31 00:00:00,85658000000.0,ADANIPORTS.NS
Total Expenses,2024-03-31 00:00:00,145573600000.0,ADANIPORTS.NS
Rent Expense Supplemental,2024-03-31 00:00:00,2871100000.0,ADANIPORTS.NS
Diluted Average Shares,2024-03-31 00:00:00,2160138945.0,ADANIPORTS.NS
Basic Average Shares,2024-03-31 00:00:00,2160138945.0,ADANIPORTS.NS
Diluted EPS,2024-03-31 00:00:00,37.55,ADANIPORTS.NS
Basic EPS,2024-03-31 00:00:00,37.55,ADANIPORTS.NS
Diluted NI Availto Com Stockholders,2024-03-31 00:00:00,81106400000.0,ADANIPORTS.NS
Net Income Common Stockholders,2024-03-31 00:00:00,81106400000.0,ADANIPORTS.NS
Otherunder Preferred Stock Dividend,2024-03-31 00:00:00,0.0,ADANIPORTS.NS
Preferred Stock Dividends,2024-03-31 00:00:00,0.0,ADANIPORTS.NS
Net Income,2024-03-31 00:00:00,81106400000.0,ADANIPORTS.NS
Minority Interests,2024-03-31 00:00:00,66500000.0,ADANIPORTS.NS
Net Income Including Noncontrolling Interests,2024-03-31 00:00:00,81039900000.0,ADANIPORTS.NS
Net Income Extraordinary,2024-03-31 00:00:00,-4551600000.0,ADANIPORTS.NS
Net Income Continuous Operations,2024-03-31 00:00:00,85591500000.0,ADANIPORTS.NS
Tax Provision,2024-03-31 00:00:00,15345800000.0,ADANIPORTS.NS
Pretax Income,2024-03-31 00:00:00,100937300000.0,ADANIPORTS.NS
Other Non Operating Income Expenses,2024-03-31 00:00:00,2151000000.0,ADANIPORTS.NS
Special Income Charges,2024-03-31 00:00:00,-3648100000.0,ADANIPORTS.NS
Other Special Charges,2024-03-31 00:00:00,1489100000.0,ADANIPORTS.NS
Write Off,2024-03-31 00:00:00,,ADANIPORTS.NS
Restructuring And Mergern Acquisition,2024-03-31 00:00:00,2159000000.0,ADANIPORTS.NS
Net Non Operating Interest Income Expense,2024-03-31 00:00:00,-19209500000.0,ADANIPORTS.NS
Total Other Finance Cost,2024-03-31 00:00:00,696300000.0,ADANIPORTS.NS
Interest Expense Non Operating,2024-03-31 00:00:00,27115100000.0,ADANIPORTS.NS
Interest Income Non Operating,2024-03-31 00:00:00,8601900000.0,ADANIPORTS.NS
Operating Income,2024-03-31 00:00:00,121532000000.0,ADANIPORTS.NS
Operating Expense,2024-03-31 00:00:00,32455700000.0,ADANIPORTS.NS
Other Operating Expenses,2024-03-31 00:00:00,20222000000.0,ADANIPORTS.NS
Selling General And Administration,2024-03-31 00:00:00,12115700000.0,ADANIPORTS.NS
Selling And Marketing Expense,2024-03-31 00:00:00,2878600000.0,ADANIPORTS.NS
General And Administrative Expense,2024-03-31 00:00:00,9237100000.0,ADANIPORTS.NS
Gross Profit,2024-03-31 00:00:00,153987700000.0,ADANIPORTS.NS
Cost Of Revenue,2024-03-31 00:00:00,113117900000.0,ADANIPORTS.NS
Total Revenue,2024-03-31 00:00:00,267105600000.0,ADANIPORTS.NS
Operating Revenue,2024-03-31 00:00:00,267105600000.0,ADANIPORTS.NS
Tax Effect Of Unusual Items,2023-03-31 00:00:00,-168596750.0,ADANIPORTS.NS
Tax Rate For Calcs,2023-03-31 00:00:00,0.0175,ADANIPORTS.NS
Normalized EBITDA,2023-03-31 00:00:00,124320700000.0,ADANIPORTS.NS
Total Unusual Items,2023-03-31 00:00:00,-9634100000.0,ADANIPORTS.NS
Total Unusual Items Excluding Goodwill,2023-03-31 00:00:00,-9634100000.0,ADANIPORTS.NS
Net Income From Continuing Operation Net Minority Interest,2023-03-31 00:00:00,53088500000.0,ADANIPORTS.NS
Reconciled Depreciation,2023-03-31 00:00:00,34247100000.0,ADANIPORTS.NS
Reconciled Cost Of Revenue,2023-03-31 00:00:00,90617600000.0,ADANIPORTS.NS
EBITDA,2023-03-31 00:00:00,114686600000.0,ADANIPORTS.NS
EBIT,2023-03-31 00:00:00,80439500000.0,ADANIPORTS.NS
Net Interest Income,2023-03-31 00:00:00,-13491900000.0,ADANIPORTS.NS
Interest Expense,2023-03-31 00:00:00,25570600000.0,ADANIPORTS.NS
Interest Income,2023-03-31 00:00:00,12462800000.0,ADANIPORTS.NS
Normalized Income,2023-03-31 00:00:00,62554003250.0,ADANIPORTS.NS
Net Income From Continuing And Discontinued Operation,2023-03-31 00:00:00,53088500000.0,ADANIPORTS.NS
Total Expenses,2023-03-31 00:00:00,113391600000.0,ADANIPORTS.NS
Rent Expense Supplemental,2023-03-31 00:00:00,1344500000.0,ADANIPORTS.NS
Diluted Average Shares,2023-03-31 00:00:00,2160138945.0,ADANIPORTS.NS
Basic Average Shares,2023-03-31 00:00:00,2160138945.0,ADANIPORTS.NS
Diluted EPS,2023-03-31 00:00:00,24.58,ADANIPORTS.NS
Basic EPS,2023-03-31 00:00:00,24.58,ADANIPORTS.NS
Diluted NI Availto Com Stockholders,2023-03-31 00:00:00,53088500000.0,ADANIPORTS.NS
Net Income Common Stockholders,2023-03-31 00:00:00,53088500000.0,ADANIPORTS.NS
Otherunder Preferred Stock Dividend,2023-03-31 00:00:00,0.0,ADANIPORTS.NS
Preferred Stock Dividends,2023-03-31 00:00:00,0.0,ADANIPORTS.NS
Net Income,2023-03-31 00:00:00,53088500000.0,ADANIPORTS.NS
Minority Interests,2023-03-31 00:00:00,-820000000.0,ADANIPORTS.NS
Net Income Including Noncontrolling Interests,2023-03-31 00:00:00,53908500000.0,ADANIPORTS.NS
Net Income Extraordinary,2023-03-31 00:00:00,0.0,ADANIPORTS.NS
Net Income Continuous Operations,2023-03-31 00:00:00,53908500000.0,ADANIPORTS.NS
Tax Provision,2023-03-31 00:00:00,960400000.0,ADANIPORTS.NS
Pretax Income,2023-03-31 00:00:00,54868900000.0,ADANIPORTS.NS
Other Non Operating Income Expenses,2023-03-31 00:00:00,1249300000.0,ADANIPORTS.NS
Special Income Charges,2023-03-31 00:00:00,-12130600000.0,ADANIPORTS.NS
Other Special Charges,2023-03-31 00:00:00,12130600000.0,ADANIPORTS.NS
Write Off,2023-03-31 00:00:00,,ADANIPORTS.NS
Restructuring And Mergern Acquisition,2023-03-31 00:00:00,,ADANIPORTS.NS
Net Non Operating Interest Income Expense,2023-03-31 00:00:00,-13491900000.0,ADANIPORTS.NS
Total Other Finance Cost,2023-03-31 00:00:00,384100000.0,ADANIPORTS.NS
Interest Expense Non Operating,2023-03-31 00:00:00,25570600000.0,ADANIPORTS.NS
Interest Income Non Operating,2023-03-31 00:00:00,12462800000.0,ADANIPORTS.NS
Operating Income,2023-03-31 00:00:00,95127500000.0,ADANIPORTS.NS
Operating Expense,2023-03-31 00:00:00,22774000000.0,ADANIPORTS.NS
Other Operating Expenses,2023-03-31 00:00:00,16170600000.0,ADANIPORTS.NS
Selling General And Administration,2023-03-31 00:00:00,6650900000.0,ADANIPORTS.NS
Selling And Marketing Expense,2023-03-31 00:00:00,2525700000.0,ADANIPORTS.NS
General And Administrative Expense,2023-03-31 00:00:00,4125200000.0,ADANIPORTS.NS
Gross Profit,2023-03-31 00:00:00,117901500000.0,ADANIPORTS.NS
Cost Of Revenue,2023-03-31 00:00:00,90617600000.0,ADANIPORTS.NS
Total Revenue,2023-03-31 00:00:00,208519100000.0,ADANIPORTS.NS
Operating Revenue,2023-03-31 00:00:00,208519100000.0,ADANIPORTS.NS
Tax Effect Of Unusual Items,2022-03-31 00:00:00,-438087760.0,ADANIPORTS.NS
Tax Rate For Calcs,2022-03-31 00:00:00,0.1336,ADANIPORTS.NS
Normalized EBITDA,2022-03-31 00:00:00,116742500000.0,ADANIPORTS.NS
Total Unusual Items,2022-03-31 00:00:00,-3279100000.0,ADANIPORTS.NS
Total Unusual Items Excluding Goodwill,2022-03-31 00:00:00,-3279100000.0,ADANIPORTS.NS
Net Income From Continuing Operation Net Minority Interest,2022-03-31 00:00:00,48860300000.0,ADANIPORTS.NS
Reconciled Depreciation,2022-03-31 00:00:00,30993000000.0,ADANIPORTS.NS
Reconciled Cost Of Revenue,2022-03-31 00:00:00,70694000000.0,ADANIPORTS.NS
EBITDA,2022-03-31 00:00:00,113463400000.0,ADANIPORTS.NS
EBIT,2022-03-31 00:00:00,82470400000.0,ADANIPORTS.NS
Net Interest Income,2022-03-31 00:00:00,-6231300000.0,ADANIPORTS.NS
Interest Expense,2022-03-31 00:00:00,25299000000.0,ADANIPORTS.NS
Interest Income,2022-03-31 00:00:00,19407200000.0,ADANIPORTS.NS
Normalized Income,2022-03-31 00:00:00,51701312240.0,ADANIPORTS.NS
Net Income From Continuing And Discontinued Operation,2022-03-31 00:00:00,48860300000.0,ADANIPORTS.NS
Total Expenses,2022-03-31 00:00:00,95332100000.0,ADANIPORTS.NS
Rent Expense Supplemental,2022-03-31 00:00:00,181600000.0,ADANIPORTS.NS
Diluted Average Shares,2022-03-31 00:00:00,2159645794.0,ADANIPORTS.NS
Basic Average Shares,2022-03-31 00:00:00,2159645794.0,ADANIPORTS.NS
Diluted EPS,2022-03-31 00:00:00,22.62,ADANIPORTS.NS
Basic EPS,2022-03-31 00:00:00,22.62,ADANIPORTS.NS
Diluted NI Availto Com Stockholders,2022-03-31 00:00:00,48860300000.0,ADANIPORTS.NS
Net Income Common Stockholders,2022-03-31 00:00:00,48860300000.0,ADANIPORTS.NS
Otherunder Preferred Stock Dividend,2022-03-31 00:00:00,0.0,ADANIPORTS.NS
Preferred Stock Dividends,2022-03-31 00:00:00,0.0,ADANIPORTS.NS
Net Income,2022-03-31 00:00:00,48860300000.0,ADANIPORTS.NS
Minority Interests,2022-03-31 00:00:00,-671500000.0,ADANIPORTS.NS
Net Income Including Noncontrolling Interests,2022-03-31 00:00:00,49531800000.0,ADANIPORTS.NS
Net Income Extraordinary,2022-03-31 00:00:00,,ADANIPORTS.NS
Net Income Continuous Operations,2022-03-31 00:00:00,49531800000.0,ADANIPORTS.NS
Tax Provision,2022-03-31 00:00:00,7639600000.0,ADANIPORTS.NS
Pretax Income,2022-03-31 00:00:00,57171400000.0,ADANIPORTS.NS
Other Non Operating Income Expenses,2022-03-31 00:00:00,729800000.0,ADANIPORTS.NS
Special Income Charges,2022-03-31 00:00:00,-3490100000.0,ADANIPORTS.NS
Other Special Charges,2022-03-31 00:00:00,3490100000.0,ADANIPORTS.NS
Write Off,2022-03-31 00:00:00,18300000.0,ADANIPORTS.NS
Restructuring And Mergern Acquisition,2022-03-31 00:00:00,,ADANIPORTS.NS
Net Non Operating Interest Income Expense,2022-03-31 00:00:00,-6231300000.0,ADANIPORTS.NS
Total Other Finance Cost,2022-03-31 00:00:00,339500000.0,ADANIPORTS.NS
Interest Expense Non Operating,2022-03-31 00:00:00,25299000000.0,ADANIPORTS.NS
Interest Income Non Operating,2022-03-31 00:00:00,19407200000.0,ADANIPORTS.NS
Operating Income,2022-03-31 00:00:00,74458700000.0,ADANIPORTS.NS
Operating Expense,2022-03-31 00:00:00,24638100000.0,ADANIPORTS.NS
Other Operating Expenses,2022-03-31 00:00:00,22912400000.0,ADANIPORTS.NS
Selling General And Administration,2022-03-31 00:00:00,3927200000.0,ADANIPORTS.NS
Selling And Marketing Expense,2022-03-31 00:00:00,253000000.0,ADANIPORTS.NS
General And Administrative Expense,2022-03-31 00:00:00,3674200000.0,ADANIPORTS.NS
Gross Profit,2022-03-31 00:00:00,99096800000.0,ADANIPORTS.NS
Cost Of Revenue,2022-03-31 00:00:00,70694000000.0,ADANIPORTS.NS
Total Revenue,2022-03-31 00:00:00,169790800000.0,ADANIPORTS.NS
Operating Revenue,2022-03-31 00:00:00,169790800000.0,ADANIPORTS.NS
Tax Effect Of Unusual Items,2021-03-31 00:00:00,,ADANIPORTS.NS
Tax Rate For Calcs,2021-03-31 00:00:00,,ADANIPORTS.NS
Normalized EBITDA,2021-03-31 00:00:00,,ADANIPORTS.NS
Total Unusual Items,2021-03-31 00:00:00,,ADANIPORTS.NS
Total Unusual Items Excluding Goodwill,2021-03-31 00:00:00,,ADANIPORTS.NS
Net Income From Continuing Operation Net Minority Interest,2021-03-31 00:00:00,,ADANIPORTS.NS
Reconciled Depreciation,2021-03-31 00:00:00,,ADANIPORTS.NS
Reconciled Cost Of Revenue,2021-03-31 00:00:00,,ADANIPORTS.NS
EBITDA,2021-03-31 00:00:00,,ADANIPORTS.NS
EBIT,2021-03-31 00:00:00,,ADANIPORTS.NS
Net Interest Income,2021-03-31 00:00:00,,ADANIPORTS.NS
Interest Expense,2021-03-31 00:00:00,,ADANIPORTS.NS
Interest Income,2021-03-31 00:00:00,,ADANIPORTS.NS
Normalized Income,2021-03-31 00:00:00,,ADANIPORTS.NS
Net Income From Continuing And Discontinued Operation,2021-03-31 00:00:00,,ADANIPORTS.NS
Total Expenses,2021-03-31 00:00:00,,ADANIPORTS.NS
Rent Expense Supplemental,2021-03-31 00:00:00,,ADANIPORTS.NS
Diluted Average Shares,2021-03-31 00:00:00,,ADANIPORTS.NS
Basic Average Shares,2021-03-31 00:00:00,,ADANIPORTS.NS
Diluted EPS,2021-03-31 00:00:00,,ADANIPORTS.NS
Basic EPS,2021-03-31 00:00:00,,ADANIPORTS.NS
Diluted NI Availto Com Stockholders,2021-03-31 00:00:00,,ADANIPORTS.NS
Net Income Common Stockholders,2021-03-31 00:00:00,,ADANIPORTS.NS
Otherunder Preferred Stock Dividend,2021-03-31 00:00:00,,ADANIPORTS.NS
Preferred Stock Dividends,2021-03-31 00:00:00,,ADANIPORTS.NS
Net Income,2021-03-31 00:00:00,,ADANIPORTS.NS
Minority Interests,2021-03-31 00:00:00,,ADANIPORTS.NS
Net Income Including Noncontrolling Interests,2021-03-31 00:00:00,,ADANIPORTS.NS
Net Income Extraordinary,2021-03-31 00:00:00,,ADANIPORTS.NS
Net Income Continuous Operations,2021-03-31 00:00:00,,ADANIPORTS.NS
Tax Provision,2021-03-31 00:00:00,,ADANIPORTS.NS
Pretax Income,2021-03-31 00:00:00,,ADANIPORTS.NS
Other Non Operating Income Expenses,2021-03-31 00:00:00,,ADANIPORTS.NS
Special Income Charges,2021-03-31 00:00:00,,ADANIPORTS.NS
Other Special Charges,2021-03-31 00:00:00,,ADANIPORTS.NS
Write Off,2021-03-31 00:00:00,24900000.0,ADANIPORTS.NS
Restructuring And Mergern Acquisition,2021-03-31 00:00:00,,ADANIPORTS.NS
Net Non Operating Interest Income Expense,2021-03-31 00:00:00,,ADANIPORTS.NS
Total Other Finance Cost,2021-03-31 00:00:00,,ADANIPORTS.NS
Interest Expense Non Operating,2021-03-31 00:00:00,,ADANIPORTS.NS
Interest Income Non Operating,2021-03-31 00:00:00,,ADANIPORTS.NS
Operating Income,2021-03-31 00:00:00,,ADANIPORTS.NS
Operating Expense,2021-03-31 00:00:00,,ADANIPORTS.NS
Other Operating Expenses,2021-03-31 00:00:00,,ADANIPORTS.NS
Selling General And Administration,2021-03-31 00:00:00,,ADANIPORTS.NS
Selling And Marketing Expense,2021-03-31 00:00:00,,ADANIPORTS.NS
General And Administrative Expense,2021-03-31 00:00:00,,ADANIPORTS.NS
Gross Profit,2021-03-31 00:00:00,,ADANIPORTS.NS
Cost Of Revenue,2021-03-31 00:00:00,,ADANIPORTS.NS
Total Revenue,2021-03-31 00:00:00,,ADANIPORTS.NS
Operating Revenue,2021-03-31 00:00:00,,ADANIPORTS.NS
Tax Effect Of Unusual Items,2025-03-31 00:00:00,417384785.005513,TITAN.NS
Tax Rate For Calcs,2025-03-31 00:00:00,0.264168,TITAN.NS
Normalized EBITDA,2025-03-31 00:00:00,60230000000.0,TITAN.NS
Total Unusual Items,2025-03-31 00:00:00,1580000000.0,TITAN.NS
Total Unusual Items Excluding Goodwill,2025-03-31 00:00:00,1580000000.0,TITAN.NS
Net Income From Continuing Operation Net Minority Interest,2025-03-31 00:00:00,33370000000.0,TITAN.NS
Reconciled Depreciation,2025-03-31 00:00:00,6930000000.0,TITAN.NS
Reconciled Cost Of Revenue,2025-03-31 00:00:00,475150000000.0,TITAN.NS
EBITDA,2025-03-31 00:00:00,61810000000.0,TITAN.NS
EBIT,2025-03-31 00:00:00,54880000000.0,TITAN.NS
Net Interest Income,2025-03-31 00:00:00,-6520000000.0,TITAN.NS
Interest Expense,2025-03-31 00:00:00,9530000000.0,TITAN.NS
Interest Income,2025-03-31 00:00:00,3010000000.0,TITAN.NS
Normalized Income,2025-03-31 00:00:00,32207384785.005512,TITAN.NS
Net Income From Continuing And Discontinued Operation,2025-03-31 00:00:00,33370000000.0,TITAN.NS
Total Expenses,2025-03-31 00:00:00,552900000000.0,TITAN.NS
Rent Expense Supplemental,2025-03-31 00:00:00,380000000.0,TITAN.NS
Diluted Average Shares,2025-03-31 00:00:00,887342510.0,TITAN.NS
Basic Average Shares,2025-03-31 00:00:00,887052227.0,TITAN.NS
Diluted EPS,2025-03-31 00:00:00,37.61,TITAN.NS
Basic EPS,2025-03-31 00:00:00,37.62,TITAN.NS
Diluted NI Availto Com Stockholders,2025-03-31 00:00:00,33370000000.0,TITAN.NS
Net Income Common Stockholders,2025-03-31 00:00:00,33370000000.0,TITAN.NS
Otherunder Preferred Stock Dividend,2025-03-31 00:00:00,0.0,TITAN.NS
Net Income,2025-03-31 00:00:00,33370000000.0,TITAN.NS
Minority Interests,2025-03-31 00:00:00,0.0,TITAN.NS
Net Income Including Noncontrolling Interests,2025-03-31 00:00:00,33370000000.0,TITAN.NS
Net Income Continuous Operations,2025-03-31 00:00:00,33370000000.0,TITAN.NS
Tax Provision,2025-03-31 00:00:00,11980000000.0,TITAN.NS
Pretax Income,2025-03-31 00:00:00,45350000000.0,TITAN.NS
Other Non Operating Income Expenses,2025-03-31 00:00:00,260000000.0,TITAN.NS
Special Income Charges,2025-03-31 00:00:00,10000000.0,TITAN.NS
Other Special Charges,2025-03-31 00:00:00,-10000000.0,TITAN.NS
Write Off,2025-03-31 00:00:00,0.0,TITAN.NS
Net Non Operating Interest Income Expense,2025-03-31 00:00:00,-6520000000.0,TITAN.NS
Total Other Finance Cost,2025-03-31 00:00:00,,TITAN.NS
Interest Expense Non Operating,2025-03-31 00:00:00,9530000000.0,TITAN.NS
Interest Income Non Operating,2025-03-31 00:00:00,3010000000.0,TITAN.NS
Operating Income,2025-03-31 00:00:00,50080000000.0,TITAN.NS
Operating Expense,2025-03-31 00:00:00,77750000000.0,TITAN.NS
Other Operating Expenses,2025-03-31 00:00:00,15400000000.0,TITAN.NS
Depreciation And Amortization In Income Statement,2025-03-31 00:00:00,6930000000.0,TITAN.NS
Amortization,2025-03-31 00:00:00,610000000.0,TITAN.NS
Depreciation Income Statement,2025-03-31 00:00:00,6320000000.0,TITAN.NS
Selling General And Administration,2025-03-31 00:00:00,32870000000.0,TITAN.NS
Selling And Marketing Expense,2025-03-31 00:00:00,29960000000.0,TITAN.NS
General And Administrative Expense,2025-03-31 00:00:00,2910000000.0,TITAN.NS
Rent And Landing Fees,2025-03-31 00:00:00,380000000.0,TITAN.NS
Gross Profit,2025-03-31 00:00:00,127830000000.0,TITAN.NS
Cost Of Revenue,2025-03-31 00:00:00,475150000000.0,TITAN.NS
Total Revenue,2025-03-31 00:00:00,602980000000.0,TITAN.NS
Operating Revenue,2025-03-31 00:00:00,602980000000.0,TITAN.NS
Tax Effect Of Unusual Items,2024-03-31 00:00:00,458308457.711443,TITAN.NS
Tax Rate For Calcs,2024-03-31 00:00:00,0.243781,TITAN.NS
Normalized EBITDA,2024-03-31 00:00:00,56380000000.0,TITAN.NS
Total Unusual Items,2024-03-31 00:00:00,1880000000.0,TITAN.NS
Total Unusual Items Excluding Goodwill,2024-03-31 00:00:00,1880000000.0,TITAN.NS
Net Income From Continuing Operation Net Minority Interest,2024-03-31 00:00:00,34960000000.0,TITAN.NS
Reconciled Depreciation,2024-03-31 00:00:00,5840000000.0,TITAN.NS
Reconciled Cost Of Revenue,2024-03-31 00:00:00,394890000000.0,TITAN.NS
EBITDA,2024-03-31 00:00:00,58260000000.0,TITAN.NS
EBIT,2024-03-31 00:00:00,52420000000.0,TITAN.NS
Net Interest Income,2024-03-31 00:00:00,-3700000000.0,TITAN.NS
Interest Expense,2024-03-31 00:00:00,6190000000.0,TITAN.NS
Interest Income,2024-03-31 00:00:00,2490000000.0,TITAN.NS
Normalized Income,2024-03-31 00:00:00,33538308457.711445,TITAN.NS
Net Income From Continuing And Discontinued Operation,2024-03-31 00:00:00,34960000000.0,TITAN.NS
Total Expenses,2024-03-31 00:00:00,462130000000.0,TITAN.NS
Rent Expense Supplemental,2024-03-31 00:00:00,480000000.0,TITAN.NS
Diluted Average Shares,2024-03-31 00:00:00,887653172.0,TITAN.NS
Basic Average Shares,2024-03-31 00:00:00,887395949.0,TITAN.NS
Diluted EPS,2024-03-31 00:00:00,39.38,TITAN.NS
Basic EPS,2024-03-31 00:00:00,39.4,TITAN.NS
Diluted NI Availto Com Stockholders,2024-03-31 00:00:00,34960000000.0,TITAN.NS
Net Income Common Stockholders,2024-03-31 00:00:00,34960000000.0,TITAN.NS
Otherunder Preferred Stock Dividend,2024-03-31 00:00:00,0.0,TITAN.NS
Net Income,2024-03-31 00:00:00,34960000000.0,TITAN.NS
Minority Interests,2024-03-31 00:00:00,0.0,TITAN.NS
Net Income Including Noncontrolling Interests,2024-03-31 00:00:00,34960000000.0,TITAN.NS
Net Income Continuous Operations,2024-03-31 00:00:00,34960000000.0,TITAN.NS
Tax Provision,2024-03-31 00:00:00,11270000000.0,TITAN.NS
Pretax Income,2024-03-31 00:00:00,46230000000.0,TITAN.NS
Other Non Operating Income Expenses,2024-03-31 00:00:00,810000000.0,TITAN.NS
Special Income Charges,2024-03-31 00:00:00,-150000000.0,TITAN.NS
Other Special Charges,2024-03-31 00:00:00,-810000000.0,TITAN.NS
Write Off,2024-03-31 00:00:00,150000000.0,TITAN.NS
Net Non Operating Interest Income Expense,2024-03-31 00:00:00,-3700000000.0,TITAN.NS
Total Other Finance Cost,2024-03-31 00:00:00,,TITAN.NS
Interest Expense Non Operating,2024-03-31 00:00:00,6190000000.0,TITAN.NS
Interest Income Non Operating,2024-03-31 00:00:00,2490000000.0,TITAN.NS
Operating Income,2024-03-31 00:00:00,47230000000.0,TITAN.NS
Operating Expense,2024-03-31 00:00:00,67240000000.0,TITAN.NS
Other Operating Expenses,2024-03-31 00:00:00,11170000000.0,TITAN.NS
Depreciation And Amortization In Income Statement,2024-03-31 00:00:00,5840000000.0,TITAN.NS
Amortization,2024-03-31 00:00:00,420000000.0,TITAN.NS
Depreciation Income Statement,2024-03-31 00:00:00,5420000000.0,TITAN.NS
Selling General And Administration,2024-03-31 00:00:00,30740000000.0,TITAN.NS
Selling And Marketing Expense,2024-03-31 00:00:00,27650000000.0,TITAN.NS
